listing_key,ticker,exchange,asset_type,name,gap_class,source_of_truth_outcome,source_gap_context,review_needed,recommended_next_source,source_gate,b3_probe_decision,b3_code,b3_name,b3_sector_pt,b3_subsector,b3_segment,b3_sector_update,b3_source_url,official_source_context,residual_decision,review_bucket,review_priority,review_strategy,apply_eligibility,verification_evidence_required,residual_review_context
B3::SULG3,SULG3,B3,Stock,COMPANHIA DE GÁS DO ESTADO DO RIO GRANDE DO SUL,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,SULG,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=SULG;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::SVPH7,SVPH7,B3,Stock,SALVADOR PRAIA HOTEL S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,SVPH,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=SVPH;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::TCQC3,TCQC3,B3,Stock,INDUSTRIA CARBOQUIMICA CATARINENSE S/A,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,TCQC,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=TCQC;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::TCQC4,TCQC4,B3,Stock,INDUSTRIA CARBOQUIMICA CATARINENSE S/A,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,TCQC,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=TCQC;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::TRBR3,TRBR3,B3,Stock,TRANSBRASIL S.A. LINHAS AEREAS,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,TRBR,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=TRBR;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::TRBR4,TRBR4,B3,Stock,TRANSBRASIL S.A. LINHAS AEREAS,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,TRBR,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=TRBR;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::TREG3,TREG3,B3,Stock,TANGARA ENERGIA S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,TREG,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=TREG;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::TVIT3,TVIT3,B3,Stock,"TIVIT TERC. DE PROC., SERV. E TEC. S.A.",official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,TVIT,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=TVIT;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::TXBZ5,TXBZ5,B3,Stock,TBM - TEXTIL BEZERRA DE MENEZES S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,TXBZ,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=TXBZ;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::USAT4,USAT4,B3,Stock,USATI PARTICIPACOES PORTUARIAS S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,USAT,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=USAT;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::VDMG3,VDMG3,B3,Stock,VEÍCULO DE DESESTATIZAÇÃO MG INVESTIMENTOS S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,VDMG,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=VDMG;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::VECF3,VECF3,B3,Stock,VALEC - ENG.CONSTRUCOES E FERROVIAS S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,VECF,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=VECF;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::VLPN3,VLPN3,B3,Stock,ELETRICIDADE VALE PARANAPANEMA S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,VLPN,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=VLPN;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::VRGL3,VRGL3,B3,Stock,GOL LINHAS AEREAS S.A,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,VRGL,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=VRGL;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
