campaign,listing_key,ticker,exchange,asset_type,name,target_field,current_value,official_values,canonical_value,evidence_source,confidence_reason,decision,review_priority,verification_evidence_required,recommended_next_source,source_gate
C1_sector_etf_category_truth,TSE::7505,7505,TSE,Stock,"FUSO DENTSU CO.,LTD.",stock_sector,Information Technology,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7506,7506,TSE,Stock,"HOUSE OF ROSE Co.,Ltd.",stock_sector,Consumer Staples,Consumer Discretionary,Consumer Discretionary,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,metadata_override_present_pending_rebuild,P3,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Rebuild and validation gates must prove the override landed without typed leakage.
C1_sector_etf_category_truth,TSE::7512,7512,TSE,Stock,Aeon Hokkaido Corporation,stock_sector,Consumer Staples,Consumer Discretionary,Consumer Discretionary,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,metadata_override_present_pending_rebuild,P3,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Rebuild and validation gates must prove the override landed without typed leakage.
C1_sector_etf_category_truth,TSE::7515,7515,TSE,Stock,Maruyoshi Center Inc.,stock_sector,Consumer Staples,Consumer Discretionary,Consumer Discretionary,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7527,7527,TSE,Stock,SystemSoft Corporation,stock_sector,Information Technology,Communication Services,Communication Services,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TPEX::7530,7530,TPEX,Stock,Forward Science Corp.,stock_sector,Industrials,Information Technology,Information Technology,MOPS:tpex_emerging_basic_info,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7537,7537,TSE,Stock,MARUBUN CORPORATION,stock_sector,Information Technology,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7538,7538,TSE,Stock,"DAISUI CO.,LTD.",stock_sector,Consumer Staples,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7544,7544,TSE,Stock,Three F Co Ltd,stock_sector,Consumer Staples,Consumer Discretionary,Consumer Discretionary,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TPEX::7551,7551,TPEX,Stock,Flashaim Inc.,stock_sector,Communication Services,Information Technology,Information Technology,MOPS:tpex_emerging_basic_info,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7552,7552,TSE,Stock,HAPPINET CORPORATION,stock_sector,Consumer Discretionary,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7555,7555,TSE,Stock,"Ota Floriculture Auction Co.,Ltd.",stock_sector,Consumer Staples,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7561,7561,TSE,Stock,Hurxley Corp,stock_sector,Consumer Staples,Consumer Discretionary,Consumer Discretionary,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7565,7565,TSE,Stock,MANSEI CORPORATION,stock_sector,Information Technology,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7571,7571,TSE,Stock,YAMANO HOLDINGS CORPORATION,stock_sector,Industrials,Consumer Discretionary,Consumer Discretionary,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7575,7575,TSE,Stock,Japan Lifeline Co Ltd,stock_sector,Health Care,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7585,7585,TSE,Stock,KAN-NANMARU CORPORATION,stock_sector,Consumer Staples,Consumer Discretionary,Consumer Discretionary,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,metadata_override_present_pending_rebuild,P3,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Rebuild and validation gates must prove the override landed without typed leakage.
C1_sector_etf_category_truth,TSE::7590,7590,TSE,Stock,Takasho Co Ltd,stock_sector,Consumer Discretionary,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7595,7595,TSE,Stock,ARGO GRAPHICS Inc.,stock_sector,Information Technology,Communication Services,Communication Services,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7596,7596,TSE,Stock,"UORIKI CO.,LTD.",stock_sector,Consumer Staples,Consumer Discretionary,Consumer Discretionary,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7599,7599,TSE,Stock,IDOM Inc.,stock_sector,Consumer Discretionary,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,metadata_override_present_pending_rebuild,P3,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Rebuild and validation gates must prove the override landed without typed leakage.
C1_sector_etf_category_truth,TSE::7601,7601,TSE,Stock,"POPLAR CO.,Ltd.",stock_sector,Consumer Staples,Consumer Discretionary,Consumer Discretionary,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,metadata_override_present_pending_rebuild,P3,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Rebuild and validation gates must prove the override landed without typed leakage.
C1_sector_etf_category_truth,TSE::7608,7608,TSE,Stock,"SK JAPAN CO.,LTD.",stock_sector,Consumer Discretionary,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,metadata_override_present_pending_rebuild,P3,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Rebuild and validation gates must prove the override landed without typed leakage.
C1_sector_etf_category_truth,Bursa::7609,7609,Bursa,Stock,Ajiya Bhd,stock_sector,Consumer Discretionary,Industrials,Industrials,Bursa Malaysia:bursa_closing_prices,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,TSE::7609,7609,TSE,Stock,Daitron Co Ltd,stock_sector,Information Technology,Industrials,Industrials,JPX:jpx_listed_issues|JPX:jpx_tse_stock_detail,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
