ticker,exchange,asset_type,name,stockanalysis_symbol,stockanalysis_name,stockanalysis_isin,stockanalysis_sector,stockanalysis_industry,isin_update,sector_update,decision,source_url
PSZKF,OTC,Stock,Powszechna Kasa Oszczednosci Bank Polski Spólka Akcyjna,PSZKF,Powszechna Kasa Oszczednosci Bank Polski Spólka Akcyjna,PLPKO0000016,Financials,Banks - Regional,PLPKO0000016,,accept,https://stockanalysis.com/quote/otc/PSZKF/
PTBKF,OTC,Stock,PT SURYA CTRA MEDIA TBK,,,,,,,,no_symbol_match,
PTBP4,B3,Stock,PORTOBELLO PARTICIPACOES CERAMICAS S.A.,,,,,,,,no_symbol_match,
PTEAF,OTC,Stock,PETRONOR E&P ASA,,,,,,,,no_symbol_match,
PTFRF,OTC,Stock,PT Tower Bersama Infrastructure TBK,,,,,,,,no_symbol_match,
PTMLF,OTC,Stock,PANTERA MINERALS LTD,,,,,,,,no_symbol_match,
PTMYF,OTC,Stock,Pt Mayora Indah,,,,,,,,no_symbol_match,
PTNRF,OTC,Stock,Partner Communications Company Ltd.,PTNRF,Partner Communications Company Ltd.,,Communication Services,Telecom Services,,,no_update,https://stockanalysis.com/quote/otc/PTNRF/
PTP-H,TSXV,Stock,Petrichor Energy Inc,,,,,,,,no_symbol_match,
PTPIF,OTC,Stock,PT. Chandra Asri Petrochemical Tbk,PTPIF,PT Chandra Asri Pacific Tbk,ID1000090301,Materials,Specialty Chemicals,ID1000090301,,accept,https://stockanalysis.com/quote/otc/PTPIF/
PTRVD,OTC,Stock,PTRVD,,,,,,,,no_symbol_match,
PTRVF,OTC,Stock,Avila Energy Corporation,PTRVF,Avila Energy Corporation,CA71646W5063,Energy,Oil & Gas Exploration & Production,,Energy,accept,https://stockanalysis.com/quote/otc/PTRVF/
PTSL3,B3,Stock,PORTOSUL PARTICIPAÇÕES S.A.,,,,,,,,no_symbol_match,
PTSL4,B3,Stock,PORTOSUL PARTICIPAÇÕES S.A.,,,,,,,,no_symbol_match,
PTTWF,OTC,Stock,Orange Polska S.A,,,,,,,,no_symbol_match,
PTUUF,OTC,Stock,Purepoint Uranium Group Inc,PTUUF,Purepoint Uranium Group Inc.,CA7462347070,Energy,Uranium,,Energy,accept,https://stockanalysis.com/quote/otc/PTUUF/
PTVLF,OTC,Stock,Pet Valu Holdings Ltd.,PTVLF,Pet Valu Holdings Ltd.,,Consumer Discretionary,Specialty Retail,,Consumer Discretionary,accept,https://stockanalysis.com/quote/otc/PTVLF/
PTZH,OTC,Stock,Photozou Holdings Inc,PTZH,"Photozou Holdings, Inc.",US71944J1088,Consumer Discretionary,Specialty Retail,US71944J1088,Consumer Discretionary,accept,https://stockanalysis.com/quote/otc/PTZH/
PU13,LSE,Stock,Puma VCT 13 PLC,,,,,,,,no_symbol_match,
PUAL,LSE,Stock,Puma Alpha VCT Ord,PUAL,Puma Alpha VCT plc,GB00BGMG7F10,Financials,Asset Management,,Financials,accept,https://stockanalysis.com/quote/lon/PUAL/
PUIGF,OTC,Stock,Puig Brands S.A./ADR,PUIGF,"Puig Brands, S.A.",,Consumer Staples,Household & Personal Products,,Consumer Staples,accept,https://stockanalysis.com/quote/otc/PUIGF/
PUMXF,OTC,Stock,Puma Exploration Inc,PUMXF,Puma Exploration Inc.,CA74588S2029,Materials,Gold,,Materials,accept,https://stockanalysis.com/quote/otc/PUMXF/
PVF,TSXV,Stock,Partners Value Investments LP,,,,,,,,no_symbol_match,
PVF-UN,TSXV,Stock,Partners Value Investments LP,,,,,,,,no_symbol_match,
PVFPF,OTC,Stock,Partners Value Investments Inc.,,,,,,,,no_symbol_match,
PVILF,OTC,Stock,Partners Value Invts LP,,,,,,,,no_symbol_match,
PVN,LSE,Stock,Proven Vct PLC,,,,,,,,no_symbol_match,
PWBK,OTC,Stock,Pacific West Bancorp,PWBK,Pacific West Bancorp,US69506J1025,Financials,Banks - Regional,,Financials,accept,https://stockanalysis.com/quote/otc/PWBK/
PWF,TSX,Stock,Power Financial Corporation,,,,,,,,no_symbol_match,
PWI,TSX,Stock,Sustainable Power & Infrastructure Split Corp.,,,,,,,,no_symbol_match,
PWMXF,OTC,Stock,POWERMAX MINERALS INC,PWMXF,Powermax Minerals Inc.,CA73934M1095,,Metal Mining,,,no_update,https://stockanalysis.com/quote/otc/PWMXF/
PWWRF,OTC,Stock,Cleantech Power Corp.,,,,,,,,no_symbol_match,
PXAMF,OTC,Stock,Location Sciences Group PLC,,,,,,,,no_symbol_match,
PXCLF,OTC,Stock,Phoenix Copper Limited,PXCLF,Phoenix Copper Limited,VGG7060R1139,Materials,Other Industrial Metals & Mining,VGG7060R1139,,accept,https://stockanalysis.com/quote/otc/PXCLF/
PXCLY,OTC,Stock,Phoenix Copper Limited,PXCLY,Phoenix Copper Limited,US71903L1026,Materials,Other Industrial Metals & Mining,US71903L1026,,accept,https://stockanalysis.com/quote/otc/PXCLY/
PXSTF,OTC,Stock,Phoenix Media Investment (Holdings) Limited,,,,,,,,no_symbol_match,
PYCXF,OTC,Stock,PYC THERAPEUTICS LTD,PYCXF,PYC Therapeutics Limited,,Healthcare,Biotechnology,,Health Care,accept,https://stockanalysis.com/quote/otc/PYCXF/
PYIYF,OTC,Stock,Property For Industry Ltd.,,,,,,,,no_symbol_match,
QBR,TSX,Stock,Quebecor Inc.,,,,,,,,no_symbol_match,
QBTC-U,TSX,Stock,The Bitcoin Fund Class A,,,,,,,,no_symbol_match,
QESSF,OTC,Stock,Aegis Critical Energy Defence Corp.,QESSF,Aegis Critical Energy Defence Corp.,,Industrials,Electrical Equipment & Parts,,Industrials,accept,https://stockanalysis.com/quote/otc/QESSF/
QIMCF,OTC,Stock,QUEBEC INNOVATIVE MATLS,QIMCF,Quebec Innovative Materials Corp.,,,Industrial Sand,,,no_update,https://stockanalysis.com/quote/otc/QIMCF/
QIMGF,OTC,Stock,QUIMBAYA GOLD INC,QIMGF,Quimbaya Gold Inc.,,Materials,Gold,,Materials,accept,https://stockanalysis.com/quote/otc/QIMGF/
QKIE,OTC,Stock,QKI EMULSION INC,QKIE,"QKI Emulsion, inc.",,Financials,Shell Companies,,Financials,accept,https://stockanalysis.com/quote/otc/QKIE/
QMEI,OTC,Stock,Quantum Metal Exchange Inc,QMEI,Quantum Metal Exchange Inc.,US74768C1009,Financials,Shell Companies,,Financials,accept,https://stockanalysis.com/quote/otc/QMEI/
QNB,ASX,Stock,QNB FINANCE LTD,,,,,,,,no_symbol_match,
QNCCF,OTC,Stock,Quantum eMotion Inc,,,,,,,,no_symbol_match,
QNDPF,OTC,Stock,Qingdao Port International Co. Ltd,QNDPF,"Qingdao Port International Co., Ltd.",CNE100001SG2,Industrials,Marine Shipping,,Industrials,accept,https://stockanalysis.com/quote/otc/QNDPF/
QNICF,OTC,Stock,Québec Nickel Corp,QNICF,Aurbis Resources Corp.,CA0515341059,Materials,Gold,,,name_mismatch,https://stockanalysis.com/quote/otc/QNICF/
QNTPF,OTC,Stock,QUANTUMPHARM INC.,QNTPF,XtalPi Holdings Limited,,,Commercial Physical and Biological Research,,,name_mismatch,https://stockanalysis.com/quote/otc/QNTPF/
QOEG,OTC,Stock,Quality Online Education Group Inc,QOEG,Quality Online Education Group Inc.,US74759C1018,Consumer Staples,Education & Training Services,,Consumer Staples,accept,https://stockanalysis.com/quote/otc/QOEG/
QQCMF,OTC,Stock,Questcorp Mining Inc.,QQCMF,Questcorp Mining Inc.,,,Copper Ores,,,no_update,https://stockanalysis.com/quote/otc/QQCMF/
QQREF,OTC,Stock,Quebec Rare Earth Elements Corp,QQREF,Quebec Rare Earth Elements Corp.,CA7481621042,Materials,Other Industrial Metals & Mining,,Materials,accept,https://stockanalysis.com/quote/otc/QQREF/
QREE,OTC,Stock,Quantum Energy Inc,QREE,"Quantum Energy, Inc.",US7476453078,Materials,Other Industrial Metals & Mining,,Materials,accept,https://stockanalysis.com/quote/otc/QREE/
QSEGF,OTC,Stock,Quantum Secure Encryption Corp.,QSEGF,Quantum Secure Encryption Corp.,,Technology,Software - Application,,Information Technology,accept,https://stockanalysis.com/quote/otc/QSEGF/
QTHLF,OTC,Stock,Quantum Healthcare Limited,QTHLF,Quantum Healthcare Limited,SGXE57350022,Healthcare,Medical Devices,,Health Care,accept,https://stockanalysis.com/quote/otc/QTHLF/
QTIH,OTC,Stock,"QT Imaging Holdings, Inc.",,,,,,,,no_symbol_match,
QUBE,LSE,Stock,Quantum Base Holdings PLC,,,,,,,,no_symbol_match,
QUBHF,OTC,Stock,Qube Holdings Limited,QUBHF,Qube Holdings Limited,AU000000QUB5,Industrials,Integrated Freight & Logistics,AU000000QUB5,,accept,https://stockanalysis.com/quote/otc/QUBHF/
QUCT,OTC,Stock,Queen City Investments Inc,QUCT,"Queen City Investments, Inc.",US74823W1099,Financials,Asset Management,,Financials,accept,https://stockanalysis.com/quote/otc/QUCT/
QUEXF,OTC,Stock,Q2 Metals Corp.,QUEXF,Q2 Metals Corp.,CA74739G1072,Materials,Other Industrial Metals & Mining,,Materials,accept,https://stockanalysis.com/quote/otc/QUEXF/
QVQP3,B3,Stock,524 PARTICIPACOES S.A.,,,,,,,,no_symbol_match,
R.P,TSXV,Stock,Rockport Capital Corp.,,,,,,,,no_symbol_match,
RA2,ASX,Stock,RESIMAC PREMIER SERIES 2020-1,,,,,,,,no_symbol_match,
RA3,ASX,Stock,RESIMAC SERIES 2024-1NC,,,,,,,,no_symbol_match,
RAC.P,TSXV,Stock,Riverwalk Acquisition Corp.,RAC.P,Riverwalk Acquisition Corp.,,Financials,Shell Companies,,Financials,accept,https://stockanalysis.com/quote/tsxv/RAC.P/
RAFX,OTC,Stock,Rafex Gold Corp.,RAFX,Rafex Gold Corp.,US79379Y2019,Financials,Shell Companies,,Financials,accept,https://stockanalysis.com/quote/otc/RAFX/
RAMHA,ASX,Stock,RAMHA,,,,,,,,no_symbol_match,
RANJF,OTC,Stock,Randstad N.V,RANJF,Randstad N.V.,NL0000379121,Industrials,Staffing & Employment Services,,Industrials,accept,https://stockanalysis.com/quote/otc/RANJF/
RAUMF,OTC,Stock,Rheon Automatic Machinery Co. Ltd,,,,,,,,no_symbol_match,
RBLAF,OTC,Stock,Robinsons Land Corporation,RBLAF,Robinsons Land Corporation,,Real Estate,Real Estate - Diversified,,,no_update,https://stockanalysis.com/quote/otc/RBLAF/
RBN-UN,TSX,Stock,Blue Ribbon Income Fund,,,,,,,,no_symbol_match,
RBNK,OTC,Stock,RiverBank Holding Company,RBNK,RiverBank Holding Company,US76857E1038,Financials,Banks - Regional,,Financials,accept,https://stockanalysis.com/quote/otc/RBNK/
RBNS3,B3,Stock,RODOBENS S.A,,,,,,,,no_symbol_match,
RBNS4,B3,Stock,RODOBENS S.A,,,,,,,,no_symbol_match,
RBOHF,OTC,Stock,Humanoid Global Holdings Corp.,RBOHF,Humanoid Global Holdings Corp.,CA44486R1010,Financials,Asset Management,CA44486R1010,Financials,accept,https://stockanalysis.com/quote/otc/RBOHF/
RBOTWS,OTC,Stock,RBOTWS,,,,,,,,no_symbol_match,
RBRI,OTC,Stock,RBR Global Inc,RBRI,RBR Global Inc.,US7492641078,Financials,Credit Services,,Financials,accept,https://stockanalysis.com/quote/otc/RBRI/
RBRSF,OTC,Stock,NovaRed Mining Inc.,,,,,,,,no_symbol_match,
RBSH,OTC,Stock,Rebus Holdings Inc.,RBSH,"Rebus Holdings, Inc.",US75619J1034,Healthcare,Biotechnology,,Health Care,accept,https://stockanalysis.com/quote/otc/RBSH/
RCCB,OTC,Stock,Rochester Community Baseball Inc,RCCB,Rochester Community Baseball Inc.,US7716981078,Communication Services,Entertainment,,Communication Services,accept,https://stockanalysis.com/quote/otc/RCCB/
RCR-P,TSXV,Stock,Canna 8 Investment Trust,,,,,,,,no_symbol_match,
RCTY,OTC,Stock,Rocket City Enterprises Inc,,,,,,,,no_symbol_match,
RDRIF,OTC,Stock,New Stratus Energy Inc.,RDRIF,New Stratus Energy Inc.,,Energy,Oil & Gas Exploration & Production,,Energy,accept,https://stockanalysis.com/quote/otc/RDRIF/
RDRSF,OTC,Stock,RDARS Inc,RDRSF,RDARS Inc.,CA75526A2039,Technology,Computer Hardware,,Information Technology,accept,https://stockanalysis.com/quote/otc/RDRSF/
RDSNF,OTC,Stock,Redsense Medical AB (publ),RDSNF,Redsense Medical AB (publ),,Healthcare,Medical Devices,,Health Care,accept,https://stockanalysis.com/quote/otc/RDSNF/
REBL.P,TSXV,Stock,Genesis Acquisition Corp.,,,,,,,,no_symbol_match,
RECX,OTC,Stock,Recreatives Industries Inc.,RECX,"Recreatives Industries, Inc.",US72705J3032,Consumer Discretionary,Recreational Vehicles,,Consumer Discretionary,accept,https://stockanalysis.com/quote/otc/RECX/
REDC,LSE,Stock,Red Capital PLC,REDC,Red Capital Plc,JE00BLB56J12,Financials,Shell Companies,,Financials,accept,https://stockanalysis.com/quote/lon/REDC/
REDLD,OTC,Stock,Vault Minerals Limited,,,,,,,,no_symbol_match,
REDRF,OTC,Stock,RED CANYON RESOURCES LTD.,REDRF,Red Canyon Resources Ltd.,,Materials,Other Industrial Metals & Mining,,Materials,accept,https://stockanalysis.com/quote/otc/REDRF/
REEWF,OTC,Stock,Cartesian Growth Corporation II,,,,,,,,no_symbol_match,
REFC4,B3,Stock,REFINADORA CATARINENSE S.A.,,,,,,,,no_symbol_match,
REGMF,OTC,Stock,RemeGen Co. Ltd,REGMF,"RemeGen Co., Ltd.",CNE1000048G6,Healthcare,Biotechnology,,Health Care,accept,https://stockanalysis.com/quote/otc/REGMF/
RENGF,OTC,Stock,RENEGADE GOLD INC,RENGF,Renegade Gold Inc.,,Materials,Gold,,Materials,accept,https://stockanalysis.com/quote/otc/RENGF/
RENI,OTC,Stock,Resilient Energy Inc.,RENI,Resilient Energy Inc.,US76123A1097,Financials,Shell Companies,,Financials,accept,https://stockanalysis.com/quote/otc/RENI/
RENT.P,TSXV,Stock,Shine Box Capital Corp.,,,,,,,,no_symbol_match,
RENXF,OTC,Stock,Renalytix plc,RENXF,Renalytix Plc,,Healthcare,Health Information Services,,,no_update,https://stockanalysis.com/quote/otc/RENXF/
REVFF,OTC,Stock,Gitennes Exploration Inc.,REVFF,Rev Exploration Corp.,CA7613251098,Materials,Gold,,,name_mismatch,https://stockanalysis.com/quote/otc/REVFF/
REVNF,OTC,Stock,Reinet Investments S.C.A,,,,,,,,no_symbol_match,
REVV,TSXV,Stock,ReVolve Renewable Power Corp.,,,,,,,,no_symbol_match,
REVVF,OTC,Stock,ReVolve Renewable Power Corp.,REVVF,ReVolve Renewable Power Corp.,,Utilities,Utilities - Renewable,,Utilities,accept,https://stockanalysis.com/quote/otc/REVVF/
REVX,TSXV,Stock,Rev Exploration Corp.,REVX,Rev Exploration Corp.,,Materials,Gold,,,no_update,https://stockanalysis.com/quote/tsxv/REVX/
REZNF,OTC,Stock,Street Capital Inc,REZNF,Street Capital Inc.,CA86326R1064,Healthcare,Drug Manufacturers - Specialty & Generic,,Health Care,accept,https://stockanalysis.com/quote/otc/REZNF/
RFAFF,OTC,Stock,RFA Financial Inc,,,,,,,,no_symbol_match,
RFAG3,B3,Stock,REDE FEDERAL ARMAZENS GERAIS FERROV. S/A,,,,,,,,no_symbol_match,
RFGPF,OTC,Stock,Retail Food Group Limited,RFGPF,Retail Food Group Limited,AU000000RFG3,Consumer Discretionary,Restaurants,AU000000RFG3,,accept,https://stockanalysis.com/quote/otc/RFGPF/
RFMPF,OTC,Stock,RFMPF,,,,,,,,no_symbol_match,
RG1,ASX,Stock,REGAL PARTNERS GLOBAL INVESTMENTS LIMITED,,,,,,,,no_symbol_match,
RG8,ASX,Stock,REGAL ASIAN INVESTMENTS LIMITED,,,,,,,,no_symbol_match,
RGCCF,OTC,Stock,Relevant Gold Corp,RGCCF,Relevant Gold Corp.,CA75941G1081,Materials,Gold,,Materials,accept,https://stockanalysis.com/quote/otc/RGCCF/
RGLXF,OTC,Stock,RTL Group S.A,,,,,,,,no_symbol_match,
RGNCF,OTC,Stock,RUSH GOLD CORP,RGNCF,Rush Gold Corp.,,,Metal Mining,,,no_update,https://stockanalysis.com/quote/otc/RGNCF/
RGTLF,OTC,Stock,Argent BioPharma Limited,RGTLF,Argent BioPharma Limited,,Healthcare,Drug Manufacturers - Specialty & Generic,,Health Care,accept,https://stockanalysis.com/quote/otc/RGTLF/
RGXTF,OTC,Stock,Regenx Tech Corp.,RGXTF,Regenx Tech Corp.,CA75903N2086,Materials,Other Precious Metals & Mining,,Materials,accept,https://stockanalysis.com/quote/otc/RGXTF/
RHBAF,OTC,Stock,RHB Capital Berhad,,,,,,,,no_symbol_match,
RHCCF,OTC,Stock,Royal Helium Ltd,,,,,,,,no_symbol_match,
RHCGF,OTC,Stock,Ryman Healthcare Limited,,,,,,,,no_symbol_match,
RHED4,B3,Stock,RHEDE TECNOLOGIA S.A.,,,,,,,,no_symbol_match,
RHKJF,OTC,Stock,RHÖN-KLINIKUM Aktiengesellschaft,,,,,,,,no_symbol_match,
RIBC8,B3,Stock,RIBEIRO CORDEIRO IND E COMERCIOS.A.,,,,,,,,no_symbol_match,
RINIY,OTC,Stock,Rinnai Corp,,,,,,,,no_symbol_match,
RINVS,OTC,Stock,RSE INNOVATION LLC,,,,,,,,no_symbol_match,
RIOCF,OTC,Stock,Riocan REIT,,,,,,,,no_symbol_match,
RIOS3,B3,Stock,RIO ALTO ENERGIAS RENOVÁVEIS S.A.,,,,,,,,no_symbol_match,
RIOXF,OTC,Stock,RION CO LTD.,RIOXF,"Rion Co., Ltd.",,Healthcare,Medical Devices,,Health Care,accept,https://stockanalysis.com/quote/otc/RIOXF/
RIVA3,B3,Stock,RIVA 9 EMPREENDIMENTOS IMOBILIÁRIOS S.A.,,,,,,,,no_symbol_match,
RJSA3,B3,Stock,RJS S.A.,,,,,,,,no_symbol_match,
RKGXF,OTC,Stock,Road King Infrastructure Limited,RKGXF,Road King Infrastructure Limited,BMG760581097,Real Estate,Real Estate - Development,,Real Estate,accept,https://stockanalysis.com/quote/otc/RKGXF/
RKICF,OTC,Stock,MIROKU JYOHO SERVICE CO,,,,,,,,no_symbol_match,
RKIGF,OTC,Stock,Reko International Group Inc,RKIGF,Reko International Group Inc.,CA75941H1064,Industrials,Specialty Industrial Machinery,,Industrials,accept,https://stockanalysis.com/quote/otc/RKIGF/
RKUNF,OTC,Stock,Rakuten Group Inc,RKUNF,"Rakuten Group, Inc.",JP3967200001,Consumer Discretionary,Internet Retail,JP3967200001,,accept,https://stockanalysis.com/quote/otc/RKUNF/
RKUSF,OTC,Stock,RAKUS CO LTD,RKUSF,"Rakus Co., Ltd.",,Technology,Information Technology Services,,Information Technology,accept,https://stockanalysis.com/quote/otc/RKUSF/
RKVTF,OTC,Stock,RAKOVINA THERAPEUTICS INC,RKVTF,Rakovina Therapeutics Inc.,,Healthcare,Biotechnology,,Health Care,accept,https://stockanalysis.com/quote/otc/RKVTF/
RKW,LSE,Stock,Rockwood Realisation PLC,,,,,,,,no_symbol_match,
RLAIF,OTC,Stock,RAILTOWN AI TECHNOLOGIES,RLAIF,Railtown AI Technologies Inc.,,Technology,Software - Infrastructure,,Information Technology,accept,https://stockanalysis.com/quote/otc/RLAIF/
RLEVF,OTC,Stock,Rami Levi Chain Stores Hashikma Marketing 2006 Ltd,,,,,,,,no_symbol_match,
RLYGF,OTC,Stock,Riley Gold Corp,RLYGF,Riley Gold Corp.,CA76666D1069,Materials,Other Precious Metals & Mining,,Materials,accept,https://stockanalysis.com/quote/otc/RLYGF/
RMBUF,OTC,Stock,RMBUF,RMBUF,Rumbu Holdings Ltd.,,,Funeral Service and Crematories,,,name_mismatch,https://stockanalysis.com/quote/otc/RMBUF/
RME,TSXV,Stock,Roland Minerals Enterprises Corp.,RME,Roland Mineral Enterprises Corp.,,Materials,Other Industrial Metals & Mining,,,no_update,https://stockanalysis.com/quote/tsxv/RME/
RMII,LSE,Stock,RM Infrastructure Income PLC,RMII,RM Infrastructure Income PLC,GB00BYMTBG55,Financials,Asset Management,,Financials,accept,https://stockanalysis.com/quote/lon/RMII/
RMRDF,OTC,Stock,Radisson Mining Resources Inc,RMRDF,Radisson Mining Resources Inc.,CA76125W5054,Materials,Gold,CA76125W5054,,accept,https://stockanalysis.com/quote/otc/RMRDF/
RMRHF,OTC,Stock,Rand Merchant Investment Holdings Limited,,,,,,,,no_symbol_match,
RMRYF,OTC,Stock,Armory Mining Corp.,RMRYF,Armory Mining Corp.,CA0422791099,Materials,Other Industrial Metals & Mining,CA0422791099,Materials,accept,https://stockanalysis.com/quote/otc/RMRYF/
RMTO,OTC,Stock,RM2 International Inc.,RMTO,"RM2 International, Inc.",US00213H1059,Industrials,Metal Fabrication,US00213H1059,Industrials,accept,https://stockanalysis.com/quote/otc/RMTO/
RNBI,OTC,Stock,Rainbow International Corp,RNBI,Rainbow International Corp.,US75081R1041,Healthcare,Drug Manufacturers - Specialty & Generic,US75081R1041,,accept,https://stockanalysis.com/quote/otc/RNBI/
RNCHF,OTC,Stock,RANCHERO GOLD CORP NEW,RNCHF,Ranchero Gold Corp.,,Materials,Gold,,Materials,accept,https://stockanalysis.com/quote/otc/RNCHF/
RNDOF,OTC,Stock,Round One Corporation,RNDOF,Round One Corporation,JP3966800009,Consumer Discretionary,Leisure,,Consumer Discretionary,accept,https://stockanalysis.com/quote/otc/RNDOF/
RNPT4,B3,Stock,RENNER PARTICIPACOES S.A.,,,,,,,,no_symbol_match,
RNRTF,OTC,Stock,Reunert Ltd,,,,,,,,no_symbol_match,
ROBOF,OTC,Stock,RoboGroup T.E.K. Ltd,ROBOF,RoboGroup T.E.K. Ltd.,IL0002660152,Technology,Scientific & Technical Instruments,IL0002660152,,accept,https://stockanalysis.com/quote/otc/ROBOF/
ROCLF,OTC,Stock,Royal Olympic Cruise Lines Inc,ROCLF,"Royal Olympic Cruise Lines, Inc.",USV7780Z1094,Consumer Discretionary,Leisure,,Consumer Discretionary,accept,https://stockanalysis.com/quote/otc/ROCLF/
ROII,OTC,Stock,RiskOn International Inc.,ROII,"RiskOn International, Inc.",US27888N4060,Communication Services,Internet Content & Information,,Communication Services,accept,https://stockanalysis.com/quote/otc/ROII/
RONN,OTC,Stock,RONN Inc.,,,,,,,,no_symbol_match,
RONND,OTC,Stock,Aimwell Partners Inc.,,,,,,,,no_symbol_match,
ROOOF,OTC,Stock,Northstar Clean Technologies Inc,ROOOF,Northstar Clean Technologies Inc.,CA66706T1049,Industrials,Waste Management,,Industrials,accept,https://stockanalysis.com/quote/otc/ROOOF/
ROOS12,B3,Stock,ROOSTER S.A. INDUSTRIA DE EQUIPAMENTOS,,,,,,,,no_symbol_match,
ROQAF,OTC,Stock,Roquefort Therapeutics plc,ROQAF,Coiled Therapeutics plc,,Healthcare,Biotechnology,,Health Care,accept,https://stockanalysis.com/quote/otc/ROQAF/
ROSH.P,TSXV,Stock,Roshni Capital Inc.,,,,,,,,no_symbol_match,
ROYIF,OTC,Stock,ROYALTIES INC,ROYIF,Royalties Inc.,,Materials,Other Industrial Metals & Mining,,Materials,accept,https://stockanalysis.com/quote/otc/ROYIF/
RPNMF,OTC,Stock,Rapala VMC Corporation,RPNMF,Rapala VMC Corporation,FI0009007355,Consumer Discretionary,Leisure,FI0009007355,,accept,https://stockanalysis.com/quote/otc/RPNMF/
RPR-UN,TSX,Stock,Ravelin Properties REIT,,,,,,,,no_symbol_match,
RPTCP,OTC,Stock,RPTCP,,,,,,,,no_symbol_match,
RPTCV,OTC,Stock,Rithm Property Trust Inc.,,,,,,,,no_symbol_match,
RQIHF,OTC,Stock,Randall & Quilter Investment Holdings Ltd,,,,,,,,no_symbol_match,
RRACF,OTC,Stock,Rigel Resource Acquisition Corp.,,,,,,,,no_symbol_match,
RRCC.P,TSXV,Stock,Raging Rhino Capital Corp.,,,,,,,,no_symbol_match,
RREE,OTC,Stock,ResourceTec Corporation,RREE,ResourceTec Corporation,US0998763025,Materials,Other Industrial Metals & Mining,,Materials,accept,https://stockanalysis.com/quote/otc/RREE/
RRMLF,OTC,Stock,Ross River Minerals Inc,,,,,,,,no_symbol_match,
RRRUF,OTC,Stock,R&R Real Estate Investment Trust,,,,,,,,no_symbol_match,
RRUUF,OTC,Stock,Refined Energy Corp.,RRUUF,Refined Energy Corp.,,Materials,Other Industrial Metals & Mining,,Materials,accept,https://stockanalysis.com/quote/otc/RRUUF/
RSAN3,B3,Stock,CIA RIOGRANDENSE DE SANEAMENTO,,,,,,,,no_symbol_match,
RSAN4,B3,Stock,CIA RIOGRANDENSE DE SANEAMENTO,,,,,,,,no_symbol_match,
RSC.P,TSXV,Stock,Rockmount Capital Corporation,,,,,,,,no_symbol_match,
RSGOF,OTC,Stock,Resouro Strategic Metals Inc.,RSGOF,Resouro Strategic Metals Inc.,CA76134C1023,Materials,Gold,,Materials,accept,https://stockanalysis.com/quote/otc/RSGOF/
RSLT,OTC,Stock,Resilient Healthcare Corp,RSLT,Resilient Healthcare Corp,US76090K1060,Healthcare,Health Information Services,,Health Care,accept,https://stockanalysis.com/quote/otc/RSLT/
RSM,TSXV,Stock,Resouro Strategic Metals Inc.,RSM,Resouro Strategic Metals Inc.,,Materials,Gold,,Materials,accept,https://stockanalysis.com/quote/tsxv/RSM/
RTCJD,OTC,Stock,Baijiayun Group Ltd,,,,,,,,no_symbol_match,
RTEXF,OTC,Stock,Ratio Oil Exploration (1992) Limited Partnership,,,,,,,,no_symbol_match,
RTGC,OTC,Stock,Ridder Titan Genesis Corp,,,,,,,,no_symbol_match,
RTMFD,OTC,Stock,RT Minerals Corp,,,,,,,,no_symbol_match,
